imb_id;imb_longitude;imb_latitude;imb_code;imb_code_insee;imb_nbr_logloc;imb_source;imb_type;addr_code;imb_num;addr_numero;addr_rep;addr_nom_voie;addr_nom_ld;addr_code_insee;addr_nom_commune;addr_id_fantoir;addr_source
3537951;635419.4352654887;5650676.857433651;IMB/38185/S/04JQ;38185;2;fo;pav;38185_6620_00022_bis;;22;bis;Rue des Tournelles;NA;38185;Grenoble;38185_6620;ban
4721548;635399.2919396864;5650636.484438566;IMB/38185/S/04JE;38185;1;fo;pav;38185_6620_00015;;15;;Rue des Tournelles;NA;38185;Grenoble;38185_6620;ban
5181427;635391.7700423264;5650659.55324354;IMB/38185/C/04JH;38185;11;fo;imm;38185_6620_00019;;19;;Rue des Tournelles;NA;38185;Grenoble;38185_6620;ban
5658656;635427.1612665607;5650724.87246385;IMB/38185/C/04JN;38185;7;fo;imm;38185_6620_00028;;28;;Rue des Tournelles;NA;38185;Grenoble;38185_6620;ban
5695824;635399.7795397689;5650747.387173947;IMB/38185/C/04JM;38185;8;fo;imm;38185_6620_00027;;27;;Rue des Tournelles;NA;38185;Grenoble;38185_6620;ban
7188410;635424.1081958085;5650587.065090681;IMB/38185/X/02ZR;38185;1;fo;pav;38185_6620_00009;;9;;Rue des Tournelles;NA;38185;Grenoble;38185_6620;ban
7546488;635440.9156144374;5650648.911110923;IMB/38185/C/04JI;38185;1;fo;pav;38185_6620_00020;;20;;Rue des Tournelles;NA;38185;Grenoble;38185_6620;ban
8317944;635441.292364719;5650756.971897122;IMB/38185/S/04JP;38185;1;fo;pav;38185_6620_00032;;32;;Rue des Tournelles;NA;38185;Grenoble;38185_6620;ban
8677615;635469.1140596408;5650612.138928469;IMB/38185/S/04J9;38185;1;fo;pav;38185_6620_00008;;8;;Rue des Tournelles;NA;38185;Grenoble;38185_6620;ban
8781690;635426.7829437191;5650749.061656835;IMB/38185/S/04JO;38185;1;fo;pav;38185_6620_00030;;30;;Rue des Tournelles;NA;38185;Grenoble;38185_6620;ban
8935546;635418.8991926372;5650664.083531464;IMB/38185/S/04JJ;38185;3;fo;imm;38185_6620_00022;;22;;Rue des Tournelles;NA;38185;Grenoble;38185_6620;ban
8937990;635471.1295063777;5650626.284767722;IMB/38185/C/04JA;38185;2;fo;pav;38185_6620_00010;;10;;Rue des Tournelles;NA;38185;Grenoble;38185_6620;ban
9140231;635437.9879893321;5650613.480892596;IMB/38185/S/04JD;38185;1;fo;pav;38185_6620_00014;;14;;Rue des Tournelles;NA;38185;Grenoble;38185_6620;ban
2061410;639338.8626215358;5649934.145055853;IMB/38185/S/06ZJ;38185;1;fo;pav;38185_6630_00001;;1;;Rue Tourville;NA;38185;Grenoble;38185_6630;ban
3742249;639332.2324206106;5649813.562224594;IMB/38185/C/07LV;38185;1;fo;pav;38185_6630_00015;;15;;Rue Tourville;NA;38185;Grenoble;38185_6630;ban
6476148;639339.0509308431;5649971.104412628;IMB/38185/C/06ZL;38185;8;fo;imm;38185_6630_00004;;4;;Rue Tourville;NA;38185;Grenoble;38185_6630;ban
8986901;639331.0048069188;5649850.584681682;IMB/38185/S/06ZP;38185;1;fo;pav;38185_6630_00011;;11;;Rue Tourville;NA;38185;Grenoble;38185_6630;ban
2150903;635499.3600910042;5650755.897566545;IMB/38185/X/03PF;38185;1;fo;pav;38185_6640_00001;;1;;Rue Treboutte;NA;38185;Grenoble;38185_6640;ban
3845734;635479.9893195656;5650733.982066339;IMB/38185/S/05FV;38185;2;fo;pav;38185_6640_00004;;4;;Rue Treboutte;NA;38185;Grenoble;38185_6640;ban
298385;637760.4232876945;5647571.427526103;IMB/38185/C/01YD;38185;1;fo;imm;38185_6655_00024;;24;;Rue des Trembles;NA;38185;Grenoble;38185_6655;ban
2024001;637801.6227432621;5647573.909948825;IMB/38185/C/01YH;38185;6;fo;pav;38185_6655_00030;;30;;Rue des Trembles;NA;38185;Grenoble;38185_6655;ban
2046200;637798.034133736;5647622.39860441;IMB/38185/S/01YA;38185;2;fo;pav;38185_6655_00021;;21;;Rue des Trembles;NA;38185;Grenoble;38185_6655;ban
2677002;637755.6713870674;5647625.660638295;IMB/38185/X/03T2;38185;2;fo;pav;38185_6655_00020_bis;;20;bis;Rue des Trembles;NA;38185;Grenoble;38185_6655;ban
2920824;637811.9654278111;5647715.628627688;IMB/38185/S/07B1;38185;1;fo;pav;38185_6655_00008;;8;;Rue des Trembles;NA;38185;Grenoble;38185_6655;ban
3693639;637756.596621711;5647614.248716104;IMB/38185/C/01YB;38185;1;fo;imm;38185_6655_00022;;22;;Rue des Trembles;NA;38185;Grenoble;38185_6655;ban
3795938;637868.0500207125;5647669.115837041;IMB/38185/S/01Y1;38185;1;fo;imm;38185_6655_00001;;1;;Rue des Trembles;NA;38185;Grenoble;38185_6655;ban
3808011;637824.0962877141;5647668.180190555;IMB/38185/C/01Y5;38185;3;fo;pav;38185_6655_00013;;13;;Rue des Trembles;NA;38185;Grenoble;38185_6655;ban
4359773;637847.7134436964;5647624.515489066;IMB/38185/C/01YE;38185;2;fo;imm;38185_6655_00025;;25;;Rue des Trembles;NA;38185;Grenoble;38185_6655;ban
4618873;637867.3706483039;5647718.912359572;IMB/38185/C/01Y2;38185;2;fo;pav;38185_6655_00002;;2;;Rue des Trembles;NA;38185;Grenoble;38185_6655;ban
4978491;637797.1649881981;5647667.933971131;IMB/38185/S/01Y7;38185;1;fo;pav;38185_6655_00015;;15;;Rue des Trembles;NA;38185;Grenoble;38185_6655;ban
5698150;637823.0523563107;5647644.062630821;IMB/38185/C/07B2;38185;1;fo;pav;38185_6655_00009;;9;;Rue des Trembles;NA;38185;Grenoble;38185_6655;ban
6365168;637754.8646532055;5647672.602106372;IMB/38185/S/07B3;38185;2;fo;pav;38185_6655_00016;;16;;Rue des Trembles;NA;38185;Grenoble;38185_6655;ban
7392922;637755.8607475183;5647629.921507231;IMB/38185/C/01Y9;38185;2;fo;pav;38185_6655_00020;;20;;Rue des Trembles;NA;38185;Grenoble;38185_6655;ban
7958289;637771.9353509763;5647740.104582163;IMB/38185/S/01Y4;38185;0;fo;pav;38185_6655_00010;;10;;Rue des Trembles;NA;38185;Grenoble;38185_6655;ban
8936497;637854.3212173984;5647745.055503994;IMB/38185/S/01Y3;38185;1;fo;pav;38185_6655_00004;;4;;Rue des Trembles;NA;38185;Grenoble;38185_6655;ban
8985562;637753.9471506076;5647651.325112776;IMB/38185/C/01YK;38185;1;fo;pav;38185_6655_00018_bis;;18;bis;Rue des Trembles;NA;38185;Grenoble;38185_6655;ban
404047;638185.3832069396;5651911.227235859;IMB/38185/X/02Y9;38185;1;fo;imm;38185_6660_00006;;6;;Rue Très-cloîtres;NA;38185;Grenoble;38185_6660;ban
865546;638102.6362338206;5651931.891099161;IMB/38185/C/06ZS;38185;2;fo;imm;38185_6660_00002;;2;;Rue Très-cloîtres;NA;38185;Grenoble;38185_6660;ban
890782;638170.4358516447;5651926.106274287;IMB/38185/C/01MH;38185;0;fo;imm;38185_6660_00002;;2;;Rue Très-cloîtres;NA;38185;Grenoble;38185_6660;ban
1584419;638231.656342821;5651866.554615393;IMB/38185/C/01M7;38185;1;fo;imm;38185_6660_00024;;24;;Rue Très-cloîtres;NA;38185;Grenoble;38185_6660;ban
1992318;638213.9970984954;5651917.107046638;IMB/38185/C/01M3;38185;32;fo;imm;38185_6660_00007;minimes groupe 67;7;;Rue Très-cloîtres;NA;38185;Grenoble;38185_6660;ban
2303368;638235.6525948507;5651860.694656527;IMB/38185/S/01M8;38185;1;fo;imm;38185_6660_00026;;26;;Rue Très-cloîtres;NA;38185;Grenoble;38185_6660;ban
2610821;638281.9884458979;5651817.442981013;IMB/38185/C/01MC;38185;2;fo;imm;38185_6660_00038;;38;;Rue Très-cloîtres;NA;38185;Grenoble;38185_6660;ban
2729513;638374.5457638538;5651808.177622672;ID-3818500000E0;38185;11;fo;imm;38185_6660_00054;;54;;Rue Très-cloîtres;NA;38185;Grenoble;38185_6660;ban
2816787;638204.4046788381;5651891.922923688;IMB/38185/S/01M6;38185;1;fo;imm;38185_6660_00016;;16;;Rue Très-cloîtres;NA;38185;Grenoble;38185_6660;ban
4207858;638274.4872499477;5651840.516836818;IMB/38185/C/01MA;38185;7;fo;imm;38185_6660_00034;gr 428 tres cloitres;34;;Rue Très-cloîtres;NA;38185;Grenoble;38185_6660;ban
4463196;638307.3406670425;5651813.487915445;IMB/38185/C/01MD;38185;12;fo;imm;38185_6660_00042;;42;;Rue Très-cloîtres;NA;38185;Grenoble;38185_6660;ban
5134495;638208.4636934774;5651887.469713826;IMB/38185/X/02Y4;38185;1;fo;imm;38185_6660_00018;;18;;Rue Très-cloîtres;NA;38185;Grenoble;38185_6660;ban
5594941;638223.3481838485;5651871.183924421;IMB/38185/X/02Y5;38185;2;fo;imm;38185_6660_00022;;22;;Rue Très-cloîtres;NA;38185;Grenoble;38185_6660;ban
6621213;638267.4061508755;5651840.834061633;IMB/38185/S/01M9;38185;1;fo;imm;38185_6660_00032;;32;;Rue Très-cloîtres;NA;38185;Grenoble;38185_6660;ban
7291988;638181.619941558;5651955.490528709;IMB/38185/C/01M2;38185;8;fo;imm;38185_6660_00005;minimes groupe 67;5;;Rue Très-cloîtres;NA;38185;Grenoble;38185_6660;ban
247636;638439.7439385562;5647750.951311079;IMB/38185/C/020O;38185;3;fo;imm;38185_6664_00002;;2;;Rue du Trident;NA;38185;Grenoble;38185_6664;ban
713898;638610.4411319696;5647700.888706871;IMB/38185/C/0218;38185;3;fo;imm;38185_6664_00022;;22;;Rue du Trident;NA;38185;Grenoble;38185_6664;ban
1171404;638528.3519578138;5647735.721864118;IMB/38185/C/020S;38185;3;fo;imm;38185_6664_00006;;6;;Rue du Trident;NA;38185;Grenoble;38185_6664;ban
1235220;638520.0620567233;5647642.267858335;IMB/38185/C/020W;38185;3;fo;imm;38185_6664_00010;;10;;Rue du Trident;NA;38185;Grenoble;38185_6664;ban
1889763;638559.2470923893;5647597.917556238;IMB/38185/C/0211;38185;3;fo;imm;38185_6664_00015;;15;;Rue du Trident;NA;38185;Grenoble;38185_6664;ban
2159137;638472.6397786497;5647758.043782264;IMB/38185/C/020P;38185;3;fo;imm;38185_6664_00003;;3;;Rue du Trident;NA;38185;Grenoble;38185_6664;ban
4322680;638563.7726451801;5647670.221522661;IMB/38185/C/0214;38185;3;fo;imm;38185_6664_00018;;18;;Rue du Trident;NA;38185;Grenoble;38185_6664;ban
5451761;638618.9389825813;5647667.818829371;IMB/38185/C/0216;38185;3;fo;imm;38185_6664_00020;;20;;Rue du Trident;NA;38185;Grenoble;38185_6664;ban
5695946;638419.1413124658;5647766.063365235;IMB/38185/C/020N;38185;3;fo;imm;38185_6664_00001;;1;;Rue du Trident;NA;38185;Grenoble;38185_6664;ban
6003098;638485.429903836;5647758.921951205;IMB/38185/C/020Q;38185;3;fo;imm;38185_6664_00004;;4;;Rue du Trident;NA;38185;Grenoble;38185_6664;ban
6055119;638530.6333773441;5647690.136828028;IMB/38185/C/020U;38185;3;fo;imm;38185_6664_00008;;8;;Rue du Trident;NA;38185;Grenoble;38185_6664;ban
6106587;638530.3454084427;5647584.954058909;IMB/38185/C/0210;38185;3;fo;imm;38185_6664_00014;;14;;Rue du Trident;NA;38185;Grenoble;38185_6664;ban
6414208;638492.8332935426;5647602.218838363;IMB/38185/C/020Y;38185;3;fo;imm;38185_6664_00012;;12;;Rue du Trident;NA;38185;Grenoble;38185_6664;ban
6689753;638594.712246075;5647664.607539463;IMB/38185/C/0215;38185;3;fo;imm;38185_6664_00019;;19;;Rue du Trident;NA;38185;Grenoble;38185_6664;ban
6928662;638513.4309760723;5647619.80985226;IMB/38185/C/020X;38185;3;fo;imm;38185_6664_00011;;11;;Rue du Trident;NA;38185;Grenoble;38185_6664;ban
7339414;638512.7406001753;5647669.592432767;IMB/38185/C/020V;38185;3;fo;imm;38185_6664_00009;;9;;Rue du Trident;NA;38185;Grenoble;38185_6664;ban
8728520;638553.2780865377;5647623.758283192;IMB/38185/C/0212;38185;3;fo;imm;38185_6664_00016;;16;;Rue du Trident;NA;38185;Grenoble;38185_6664;ban
8781093;638530.1372027028;5647711.477290676;IMB/38185/C/020T;38185;3;fo;imm;38185_6664_00007;;7;;Rue du Trident;NA;38185;Grenoble;38185_6664;ban
8937732;638549.8876337634;5647643.805221556;IMB/38185/C/0213;38185;3;fo;imm;38185_6664_00017;;17;;Rue du Trident;NA;38185;Grenoble;38185_6664;ban
42204;638711.1533276489;5647703.629237027;IMB/38185/C/01YP;38185;3;fo;imm;38185_6675_00004;;4;;Rue des Trois Épis;NA;38185;Grenoble;38185_6675;ban
1069691;638698.2035833254;5647567.706155466;IMB/38185/C/01YX;38185;3;fo;imm;38185_6675_00012;;12;;Rue des Trois Épis;NA;38185;Grenoble;38185_6675;ban
1685066;638756.4145050634;5647668.966804928;IMB/38185/C/01Z1;38185;3;fo;imm;38185_6675_00016;;16;;Rue des Trois Épis;NA;38185;Grenoble;38185_6675;ban
1992331;638795.9041357994;5647599.014209803;IMB/38185/C/01Z4;38185;3;fo;imm;38185_6675_00019;;19;;Rue des Trois Épis;NA;38185;Grenoble;38185_6675;ban
2768182;638799.6552235893;5647620.163968743;IMB/38185/C/01Z3;38185;3;fo;imm;38185_6675_00018;;18;;Rue des Trois Épis;NA;38185;Grenoble;38185_6675;ban
2918987;638719.9566903202;5647644.958019284;IMB/38185/C/01YZ;38185;3;fo;imm;38185_6675_00014;;14;;Rue des Trois Épis;NA;38185;Grenoble;38185_6675;ban
3195777;638740.7442715422;5647666.795241374;IMB/38185/C/01Z0;38185;3;fo;imm;38185_6675_00015;;15;;Rue des Trois Épis;NA;38185;Grenoble;38185_6675;ban
3227354;638696.2134972335;5647718.487913823;IMB/38185/C/01YO;38185;3;fo;imm;38185_6675_00003;;3;;Rue des Trois Épis;NA;38185;Grenoble;38185_6675;ban
5236763;638664.3127113134;5647635.9980745725;IMB/38185/C/01YS;38185;3;fo;imm;38185_6675_00007;;7;;Rue des Trois Épis;NA;38185;Grenoble;38185_6675;ban
5438671;638671.919478163;5647746.559951805;IMB/38185/C/01YN;38185;34;fo;imm;38185_6675_00002;;2;;Rue des Trois Épis;NA;38185;Grenoble;38185_6675;ban
6003297;638654.8541013644;5647580.964207694;IMB/38185/C/01YV;38185;3;fo;imm;38185_6675_00010;;10;;Rue des Trois Épis;NA;38185;Grenoble;38185_6675;ban
7714730;638704.4172720087;5647612.938117331;IMB/38185/C/01YY;38185;3;fo;imm;38185_6675_00013;;13;;Rue des Trois Épis;NA;38185;Grenoble;38185_6675;ban
3020821;634946.8606073206;5651392.607864613;IMB/38185/C/03I9;38185;9;fo;imm;38185_6680_00004;;4;;Chemin des Trois Maisons;NA;38185;Grenoble;38185_6680;ban
41862;636621.0478357313;5650406.033259671;IMB/38185/C/0108;38185;16;fo;imm;38185_6690_00042;;42;;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
102818;636894.833815131;5650675.775985772;IMB/38185/C/00ZR;38185;19;fo;imm;38185_6690_00010;;10;;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
246708;636941.8968345956;5650649.559060791;IMB/38185/C/00ZN;38185;14;fo;imm;38185_6690_00005;;5;;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
248501;636552.1054184467;5650252.593318951;IMB/38185/X/032L;38185;1;fo;pav;38185_6690_00045_bis;3;45;bis;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
249481;636545.4514877597;5650262.8404068155;IMB/38185/X/032K;38185;6;fo;imm;38185_6690_00045_bis;2;45;bis;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
300710;636540.2901423307;5650274.430367768;IMB/38185/C/05FY;38185;1;fo;pav;38185_6690_00045_bis;;45;bis;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
300993;636557.217954415;5650239.5821738;IMB/38185/X/032M;38185;1;fo;pav;38185_6690_00045_bis;4;45;bis;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
658163;636821.7888784459;5650592.185190973;IMB/38185/C/00ZU;38185;9;fo;imm;38185_6690_00016;;16;;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
659996;636533.6361814439;5650284.677471863;IMB/38185/X/032P;38185;0;fo;pav;38185_6690_00045;4;45;;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
660000;636528.475295477;5650296.281666518;IMB/38185/X/032O;38185;0;fo;imm;38185_6690_00045;3;45;;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
660112;636523.2997434277;5650307.872150525;IMB/38185/X/032N;38185;19;fo;pav;38185_6690_00045;2;45;;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
713727;636517.861067685;5650346.506950215;IMB/38185/C/05FW;38185;7;fo;imm;38185_6690_00045;;45;;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
1124607;636921.323369521;5650698.80810315;IMB/38185/C/02FG;38185;14;fo;imm;38185_6690_00006;;6;;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
1818623;636510.5576785273;5650341.138790403;IMB/38185/C/05FX;38185;11;fo;imm;38185_6690_00047;;47;;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
2200717;636737.8307729062;5650452.182777929;IMB/38185/S/0105;38185;1;fo;pav;38185_6690_00035;;35;;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
3052206;636790.6739109937;5650560.818040766;IMB/38185/C/00ZY;38185;14;fo;imm;38185_6690_00020;;20;;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
3124136;636826.058845874;5650526.582094374;IMB/38185/C/00ZZ;38185;13;fo;imm;38185_6690_00021;;21;;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
3592385;636641.0219983654;5650442.153875037;IMB/38185/C/0107;38185;17;fo;imm;38185_6690_00038;;38;;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
3650728;636792.8424563907;5650514.540179247;ID-38185000002N;38185;28;fo;imm;38185_6690_00025;;25;;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
4050223;636898.9147576785;5650605.92413041;IMB/38185/C/00ZS;38185;6;fo;imm;38185_6690_00011;;11;;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
4576018;636711.218516981;5650479.227812108;ID-3818500000AU;38185;23;fo;imm;38185_6690_00024;;24;;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
4668921;636906.2114838748;5650676.7057510605;IMB/38185/C/00ZP;38185;18;fo;imm;38185_6690_00008;;8;;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
5134583;636851.5722293888;5650559.608377869;IMB/38185/C/00ZV;38185;10;fo;imm;38185_6690_00017;;17;;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
5695279;636912.1347535886;5650616.722356498;IMB/38185/C/00ZQ;38185;10;fo;imm;38185_6690_00009;;9;;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
5902313;636818.5143716407;5650482.831629543;IMB/38185/C/010B;38185;8;fo;imm;38185_6690_00025_bis;;25;bis;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
6105973;636924.1277701311;5650631.846122397;IMB/38185/C/00ZO;38185;13;fo;imm;38185_6690_00007;;7;;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
6517742;636591.038560748;5650400.226133865;IMB/38185/C/0109;38185;14;fo;imm;38185_6690_00044;;44;;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
6686863;636951.7012362365;5650745.839289441;IMB/38185/C/02FD;38185;19;fo;imm;38185_6690_00002;;2;;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
7083048;636760.0223963547;5650473.983121837;IMB/38185/X/02RJ;38185;32;fo;imm;38185_6690_00029;;29;;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
7649236;636718.2198639921;5650424.587295898;IMB/38185/S/0106;38185;1;fo;pav;38185_6690_00037;;37;;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
8369038;636815.9089181384;5650521.340973653;IMB/38185/C/0101;38185;24;fo;imm;38185_6690_00023;;23;;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
8985233;636738.9098618001;5650510.442950374;IMB/38185/C/0100;38185;16;fo;imm;38185_6690_00022;;22;;Rue de Turenne;NA;38185;Grenoble;38185_6690;ban
350991;638535.0990759679;5648089.426723875;IMB/38185/X/0355;38185;1;fo;pav;38185_6700_00043;;43;;Rue Turgot;NA;38185;Grenoble;38185_6700;ban
351289;638655.8820065176;5648031.580558333;IMB/38185/X/0352;38185;1;fo;pav;38185_6700_00035;;35;;Rue Turgot;NA;38185;Grenoble;38185_6700;ban
1069848;638866.2717843768;5648178.819050931;IMB/38185/X/034K;38185;1;fo;pav;38185_6700_00011;;11;;Rue Turgot;NA;38185;Grenoble;38185_6700;ban
1121451;638529.9230817148;5648133.720367488;IMB/38185/X/034U;38185;1;fo;pav;38185_6700_00022;;22;;Rue Turgot;NA;38185;Grenoble;38185_6700;ban
1583508;638855.9899233821;5648236.137078768;IMB/38185/X/034G;38185;1;fo;pav;38185_6700_00007;;7;;Rue Turgot;NA;38185;Grenoble;38185_6700;ban
1891106;638751.4266954014;5648045.909514948;IMB/38185/X/034J;38185;1;fo;pav;38185_6700_00010;;10;;Rue Turgot;NA;38185;Grenoble;38185_6700;ban
2199559;638703.2832228611;5648079.279521502;IMB/38185/X/034N;38185;1;fo;pav;38185_6700_00014;;14;;Rue Turgot;NA;38185;Grenoble;38185_6700;ban
3229145;638805.8190721328;5648189.985482002;IMB/38185/X/034F;38185;1;fo;pav;38185_6700_00006;;6;;Rue Turgot;NA;38185;Grenoble;38185_6700;ban
3229159;638635.941724554;5648094.994747247;IMB/38185/X/034R;38185;1;fo;pav;38185_6700_00018;;18;;Rue Turgot;NA;38185;Grenoble;38185_6700;ban
3433888;638851.085556207;5648122.615726449;IMB/38185/X/034O;38185;1;fo;pav;38185_6700_00015;;15;;Rue Turgot;NA;38185;Grenoble;38185_6700;ban
3487081;638630.4279527254;5648032.679549822;IMB/38185/X/0353;38185;1;fo;pav;38185_6700_00037;;37;;Rue Turgot;NA;38185;Grenoble;38185_6700;ban
3537757;638811.3588244682;5648154.199872497;IMB/38185/X/034H;38185;1;fo;pav;38185_6700_00008;;8;;Rue Turgot;NA;38185;Grenoble;38185_6700;ban
3642174;638828.9649989026;5648036.851658904;IMB/38185/X/034Q;38185;1;fo;pav;38185_6700_00017;;17;;Rue Turgot;NA;38185;Grenoble;38185_6700;ban
3744675;638512.904628909;5648100.341463104;IMB/38185/X/0356;38185;1;fo;pav;38185_6700_00045;;45;;Rue Turgot;NA;38185;Grenoble;38185_6700;ban
3845652;638731.0137552995;5648065.283861008;IMB/38185/X/034L;38185;1;fo;pav;38185_6700_00012;;12;;Rue Turgot;NA;38185;Grenoble;38185_6700;ban
4205411;638808.8222211222;5648226.811070886;IMB/38185/X/034E;38185;1;fo;pav;38185_6700_00004;;4;;Rue Turgot;NA;38185;Grenoble;38185_6700;ban
4359649;638809.1806567679;5648300.7304480765;IMB/38185/C/07N1;38185;9;fo;imm;38185_6700_00001;;1;;Rue Turgot;NA;38185;Grenoble;38185_6700;ban
4361641;638777.0323716339;5647949.551329522;IMB/38185/X/034V;38185;1;fo;pav;38185_6700_00023;;23;;Rue Turgot;NA;38185;Grenoble;38185_6700;ban
4771992;638759.1800791706;5647995.822027512;IMB/38185/X/034Y;38185;1;fo;pav;38185_6700_00027;;27;;Rue Turgot;NA;38185;Grenoble;38185_6700;ban
6827710;638799.4612479903;5647977.007998886;IMB/38185/X/034T;38185;1;fo;pav;38185_6700_00021;;21;;Rue Turgot;NA;38185;Grenoble;38185_6700;ban
7095079;638502.3185031972;5648150.556234687;IMB/38185/X/034W;38185;1;fo;pav;38185_6700_00024;;24;;Rue Turgot;NA;38185;Grenoble;38185_6700;ban
7752111;638859.4500050273;5648152.113060437;IMB/38185/X/034M;38185;1;fo;pav;38185_6700_00013;;13;;Rue Turgot;NA;38185;Grenoble;38185_6700;ban
8019448;638827.8094331118;5648305.601596875;IMB/38185/C/01DR;38185;11;fo;imm;38185_6700_00003;;3;;Rue Turgot;NA;38185;Grenoble;38185_6700;ban
8882709;638775.4213333523;5648306.457892178;IMB/38185/X/03BR;38185;10;fo;imm;38185_6700_00002;;2;;Rue Turgot;NA;38185;Grenoble;38185_6700;ban
1226083;637928.5583624812;5651905.301940552;IMB/38185/C/01MJ;38185;5;fo;imm;38185_6720_00004;;4;;Rue du Valbonnais;NA;38185;Grenoble;38185_6720;ban
658200;639468.9642553303;5650911.120331319;IMB/38185/C/05JH;38185;13;fo;imm;38185_6740_00006;;6;;Avenue de Valmy;NA;38185;Grenoble;38185_6740;ban
2121985;639559.6227169714;5650975.436717068;IMB/38185/X/03AY;38185;0;fo;pav;38185_6740_00009;;9;;Avenue de Valmy;NA;38185;Grenoble;38185_6740;ban
2126679;639518.1192675012;5650933.1554889055;IMB/38185/C/05JJ;38185;11;fo;imm;38185_6740_00009;;9;;Avenue de Valmy;NA;38185;Grenoble;38185_6740;ban
2578958;639595.5548684634;5650953.961538544;IMB/38185/X/039H;38185;0;fo;pav;38185_6740_00013;2;13;;Avenue de Valmy;NA;38185;Grenoble;38185_6740;ban
2611104;639574.0884405292;5650916.502638587;IMB/38185/C/05JN;38185;8;fo;imm;38185_6740_00013;;13;;Avenue de Valmy;NA;38185;Grenoble;38185_6740;ban
2663848;639584.6078518458;5650864.835916981;IMB/38185/S/05JR;38185;1;fo;pav;38185_6740_00018;;18;;Avenue de Valmy;NA;38185;Grenoble;38185_6740;ban
3123849;639577.8442748679;5650872.243928239;IMB/38185/C/05JP;38185;19;fo;imm;38185_6740_00016;;16;;Avenue de Valmy;NA;38185;Grenoble;38185_6740;ban
3591475;639371.0922964887;5651007.813353064;IMB/38185/C/05JG;38185;37;fo;imm;38185_6740_00005;le republique;5;;Avenue de Valmy;NA;38185;Grenoble;38185_6740;ban
3692526;639605.8843665402;5650898.046386371;IMB/38185/S/05JO;38185;2;fo;pav;38185_6740_00015;;15;;Avenue de Valmy;NA;38185;Grenoble;38185_6740;ban
4564849;639615.7972706815;5650897.615015696;IMB/38185/C/05K4;38185;7;fo;imm;38185_6740_00015_bis;;15;bis;Avenue de Valmy;NA;38185;Grenoble;38185_6740;ban
4734737;639640.5271843743;5650846.761484357;IMB/38185/C/05JU;38185;19;fo;imm;38185_6740_00022;;22;;Avenue de Valmy;NA;38185;Grenoble;38185_6740;ban
4873038;639557.3621179163;5650922.906490617;IMB/38185/C/05K1;38185;16;fo;imm;38185_6740_00011_bis;;11;bis;Avenue de Valmy;NA;38185;Grenoble;38185_6740;ban
5439242;639624.040337166;5650891.564095491;IMB/38185/S/05JQ;38185;4;fo;imm;38185_6740_00017;;17;;Avenue de Valmy;NA;38185;Grenoble;38185_6740;ban
5656486;639597.7681622308;5650906.938895559;IMB/38185/S/05K3;38185;6;fo;imm;38185_6740_00013_ter;;13;ter;Avenue de Valmy;NA;38185;Grenoble;38185_6740;ban
5956320;639663.6494187198;5650889.839948203;IMB/38185/S/05JT;38185;1;fo;pav;38185_6740_00021;;21;;Avenue de Valmy;NA;38185;Grenoble;38185_6740;ban
6414893;639671.3366689241;5650838.314815838;IMB/38185/S/05JW;38185;2;fo;pav;38185_6740_00024;;24;;Avenue de Valmy;NA;38185;Grenoble;38185_6740;ban
6981424;639520.8257333618;5650897.4856505385;IMB/38185/S/05K0;38185;15;fo;pav;38185_6740_00008_ter;;8;ter;Avenue de Valmy;NA;38185;Grenoble;38185_6740;ban
7391804;639604.4674258179;5650930.810989232;IMB/38185/S/05K2;38185;1;fo;pav;38185_6740_00013_bis;;13;bis;Avenue de Valmy;NA;38185;Grenoble;38185_6740;ban
