,imb_id,rank,addr_code_x,imb_code_x,code_techno,classe_debit_montant,classe_debit_descendant,imb_longitude,imb_latitude,imb_code_y,imb_code_insee,imb_nbr_logloc,imb_source,imb_type,addr_code_y,imb_num,addr_numero,addr_rep,addr_nom_voie,addr_nom_ld,addr_code_insee,addr_nom_commune,addr_id_fantoir,addr_source,debit_Mbits
25667,144594,7.0,38185_0595_00032,IMB/38185/C/01RJ,COAX,THD30,THD1G,638043.4805001115,5647662.940609717,IMB/38185/C/01RJ,38185,27,fo,imm,38185_0595_00032,30,32.0,,Galerie de l'Arlequin,,38185,Grenoble,38185_0595,ban,1000.0
25696,144750,7.0,38185_3820_00114,IMB/38185/C/03NM,COAX,THD30,THD1G,636364.4332670184,5650172.536077052,IMB/38185/C/03NM,38185,12,fo,imm,38185_3820_00114,,114.0,,Cours Jean Jaurès,,38185,Grenoble,38185_3820,ban,1000.0
25702,144800,7.0,38185_2750_00056,IMB/38185/C/00KA,COAX,THD30,THD1G,636322.4481506856,5651573.6972259,IMB/38185/C/00KA,38185,6,fo,imm,38185_2750_00056,,56.0,,Avenue Félix Viallet,,38185,Grenoble,38185_2750,ban,1000.0
25741,144967,7.0,38185_2159_00024,IMB/38185/C/04MD,FO,THD100,THD1G,634948.584433382,5650404.169711207,IMB/38185/C/04MD,38185,46,fo,imm,38185_2159_00024,,24.0,,Rue Docteur Greffier,,38185,Grenoble,38185_2159,ban,1000.0
25742,144970,7.0,38185_0480_00030,IMB/38185/C/JXQ6,FO,THD100,THD1G,637162.4991866833,5650209.155662064,IMB/38185/C/JXQ6,38185,10,fo,imm,38185_0480_00030,,30.0,,Rue André Maginot,,38185,Grenoble,38185_0480,ban,1000.0
25746,144995,7.0,38185_3090_00003,IMB/38185/C/02OP,COAX,THD30,THD1G,637160.936464544,5649941.88127449,IMB/38185/C/02OP,38185,52,fo,imm,38185_3090_00003,,3.0,,Rue Général Ferrié,,38185,Grenoble,38185_3090,ban,1000.0
25756,145039,7.0,38185_2730_00022,IMB/38185/C/04R6,COAX,THD30,THD1G,635358.6014086677,5651773.11463296,IMB/38185/C/04R6,38185,27,fo,imm,38185_2730_00022,,22.0,,Rue Félix Esclangon,,38185,Grenoble,38185_2730,ban,1000.0
25790,145267,7.0,38185_3120_00003,IMB/38185/S/02OQ,FO,THD100,THD1G,636880.0486476365,5649935.538023678,IMB/38185/S/02OQ,38185,1,fo,pav,38185_3120_00003,,3.0,,Rue Général Mangin,,38185,Grenoble,38185_3120,ban,1000.0
25799,145345,7.0,38185_4528_00002_ter,IMB/38185/C/0509,COAX,THD30,THD1G,635296.5754575322,5650952.347943242,IMB/38185/C/0509,38185,1,fo,pav,38185_4528_00002_ter,,2.0,ter,Rue Louise Drevet,,38185,Grenoble,38185_4528,ban,1000.0
25807,145428,7.0,38185_6480_00001,IMB/38185/C/00EP,COAX,THD30,THD1G,637810.494156854,5651105.44654123,IMB/38185/C/00EP,38185,15,fo,imm,38185_6480_00001,,1.0,,Rue de Strasbourg,,38185,Grenoble,38185_6480,ban,1000.0
25828,145572,7.0,38185_4904_00045,IMB/38185/S/052H,COAX,THD30,THD1G,635451.4576386338,5651060.857693009,IMB/38185/S/052H,38185,1,fo,pav,38185_4904_00045,,45.0,,Rue Marx Dormoy,,38185,Grenoble,38185_4904,ban,1000.0
25851,145687,4.0,38185_4540_00010,IMB/38185/S/07FE,CU,HD05,BHD8,636884.8892488251,5649222.966807091,IMB/38185/S/07FE,38185,1,fo,pav,38185_4540_00010,,10.0,,Rue Louvois,,38185,Grenoble,38185_4540,ban,15.5
25871,145896,6.0,38185_3050_00007,IMB/38185/S/06J8,COAX,HD3,THD100,638234.9103202346,5649606.706236039,IMB/38185/S/06J8,38185,1,fo,pav,38185_3050_00007,,7.0,,Rue Gay Lussac,,38185,Grenoble,38185_3050,ban,550.0
25900,146128,7.0,38185_1370_00027_c,IMB/38185/X/0327,COAX,THD30,THD1G,635236.397484443,5649710.676877309,IMB/38185/X/0327,38185,2,fo,pav,38185_1370_00027_c,2,27.0,c,Rue des Champs Elysées,,38185,Grenoble,38185_1370,ban,1000.0
25936,146361,7.0,38185_1550_00015,IMB/38185/S/079B,COAX,THD30,THD1G,636777.9514411435,5649042.750876548,IMB/38185/S/079B,38185,1,fo,pav,38185_1550_00015,,15.0,,Rue Chateaubriand,,38185,Grenoble,38185_1550,ban,1000.0
25942,146397,7.0,38185_1060_00027,IMB/38185/S/05WJ,COAX,THD30,THD1G,639742.960424122,5650528.02357921,IMB/38185/S/05WJ,38185,1,fo,pav,38185_1060_00027,,27.0,,Chemin de la Blanchisserie,,38185,Grenoble,38185_1060,ban,1000.0
25943,146413,4.0,38185_2450_00008,IMB/38185/C/05UJ,CU,HD05,BHD8,638430.8983821061,5649419.044126994,IMB/38185/C/05UJ,38185,3,fo,imm,38185_2450_00008,,8.0,,Chemin de l'Église,,38185,Grenoble,38185_2450,ban,15.5
25951,146463,7.0,38185_2490_00023,IMB/38185/S/030F,COAX,THD30,THD1G,637556.7957004986,5649656.008499431,IMB/38185/S/030F,38185,1,fo,pav,38185_2490_00023,,23.0,,Rue Élisée Reclus,,38185,Grenoble,38185_2490,ban,1000.0
25953,146465,6.0,38185_3190_00031,IMB/38185/C/01QS,COAX,HD3,THD100,639370.1251141278,5648722.769073986,IMB/38185/C/01QS,38185,1,fo,pav,38185_3190_00031,,31.0,,Rue Georges de Manteyer,,38185,Grenoble,38185_3190,ban,550.0
25959,146570,7.0,38185_6070_00012,IMB/38185/S/05CN,COAX,THD30,THD1G,635379.7754662645,5649252.351246639,IMB/38185/S/05CN,38185,1,fo,pav,38185_6070_00012,,12.0,,Rue Roger Ronserail,,38185,Grenoble,38185_6070,ban,1000.0
25972,146680,7.0,38185_1660_00051,IMB/38185/C/05TG,COAX,THD30,THD1G,638728.118216905,5650395.82121447,IMB/38185/C/05TG,38185,10,fo,imm,38185_1660_00051,,51.0,,Boulevard Clemenceau,,38185,Grenoble,38185_1660,ban,1000.0
26020,146919,7.0,38185_5150_00010,IMB/38185/S/03JX,FO,THD100,THD1G,635262.7445367187,5650094.887801879,IMB/38185/S/03JX,38185,1,fo,pav,38185_5150_00010,,10.0,,Chemin Montrigaud,,38185,Grenoble,38185_5150,ban,1000.0
26029,146984,7.0,38185_0220_00087,IMB/38185/S/04CH,COAX,THD30,THD1G,635711.088215843,5650470.88820939,IMB/38185/S/04CH,38185,1,fo,pav,38185_0220_00087,,87.0,,Rue d'Alembert,,38185,Grenoble,38185_0220,ban,1000.0
26675,155393,7.0,38185_0180_00003,ID-3818500000C0,FO,THD100,THD1G,639488.0581420241,5648728.642409379,ID-3818500000C0,38185,10,fo,imm,38185_0180_00003,,3.0,,Rue Albert Ravanat,,38185,Grenoble,38185_0180,ban,1000.0
26772,155529,7.0,38185_1705_00010,IMB/38185/C/009G,COAX,THD30,THD1G,637128.08574576,5651453.555965897,IMB/38185/C/009G,38185,9,fo,imm,38185_1705_00010,,10.0,,Rue Clot Bey,,38185,Grenoble,38185_1705,ban,1000.0
30482,172672,7.0,38185_1520_00026_b,IMB/38185/S/031N,FO,THD100,THD1G,637437.8633366164,5649263.02113499,IMB/38185/S/031N,38185,3,fo,imm,38185_1520_00026_b,,26.0,b,Rue des Charmilles,,38185,Grenoble,38185_1520,ban,1000.0
31314,175779,7.0,38185_4370_00022,IMB/38185/C/0112,COAX,THD30,THD1G,637609.0009628875,5651067.239935385,IMB/38185/C/0112,38185,4,fo,imm,38185_4370_00022,,22.0,,Rue Lesdiguières,,38185,Grenoble,38185_4370,ban,1000.0
31317,175805,7.0,38185_3470_00003,IMB/38185/C/01JH,COAX,THD30,THD1G,638258.6231905344,5651242.451343287,IMB/38185/C/01JH,38185,1,fo,imm,38185_3470_00003,,3.0,,Rue Haxo,,38185,Grenoble,38185_3470,ban,1000.0
31318,175807,4.0,38185_0730_00014,IMB/38185/C/0132,CU,HD05,BHD8,637893.3756599536,5651878.387141002,IMB/38185/C/0132,38185,5,fo,imm,38185_0730_00014,,14.0,,Rue Barnave,,38185,Grenoble,38185_0730,ban,15.5
31322,175809,6.0,38185_4830_00007,IMB/38185/C/02S9,COAX,HD3,THD100,637868.5709868385,5650841.254778323,IMB/38185/C/02S9,38185,5,fo,imm,38185_4830_00007,,7.0,,Boulevard Maréchal Lyautey,,38185,Grenoble,38185_4830,ban,550.0
31323,175812,7.0,38185_0480_00022,IMB/38185/C/00DU,FO,THD100,THD1G,637239.8598160832,5650228.560124153,IMB/38185/C/00DU,38185,14,fo,imm,38185_0480_00022,b  le concerto,22.0,,Rue André Maginot,,38185,Grenoble,38185_0480,ban,1000.0
32263,182831,4.0,38185_4210_00016,IMB/38185/S/0636,CU,HD05,BHD8,638087.7754111746,5652080.446705389,IMB/38185/S/0636,38185,2,fo,pav,38185_4210_00016,,16.0,,Place de Lavalette,,38185,Grenoble,38185_4210,ban,15.5
34750,195289,7.0,38185_1370_00027_c,IMB/38185/C/04HN,COAX,THD30,THD1G,635266.9534793121,5649729.260252656,IMB/38185/C/04HN,38185,5,fo,imm,38185_1370_00027_c,,27.0,c,Rue des Champs Elysées,,38185,Grenoble,38185_1370,ban,1000.0
34754,195316,7.0,38185_5730_00040,IMB/38185/C/05IX,FO,THD100,THD1G,635646.1759943007,5651901.527570929,IMB/38185/C/05IX,38185,29,fo,imm,38185_5730_00040,,40.0,,Rue Pierre Sémard,,38185,Grenoble,38185_5730,ban,1000.0
34874,195984,7.0,38185_4960_00019,IMB/38185/C/03IX,COAX,THD30,THD1G,636211.296349865,5648716.034249163,IMB/38185/C/03IX,38185,12,fo,imm,38185_4960_00019,,19.0,,Chemin Meney,,38185,Grenoble,38185_4960,ban,1000.0
34933,196716,6.0,38185_2840_00008,IMB/38185/X/0366,COAX,HD3,THD100,638530.159070492,5647909.092026503,IMB/38185/X/0366,38185,1,fo,pav,38185_2840_00008,,8.0,,Rue Florian,,38185,Grenoble,38185_2840,ban,550.0
34940,196768,4.0,38185_1660_00042,IMB/38185/X/030B,CU,HD05,BHD8,638527.4308721008,5650376.094929925,IMB/38185/X/030B,38185,1,fo,imm,38185_1660_00042,,42.0,,Boulevard Clemenceau,,38185,Grenoble,38185_1660,ban,15.5
35258,197753,7.0,38185_1705_00010,IMB/38185/C/009E,COAX,THD30,THD1G,637144.3287751788,5651468.491082296,IMB/38185/C/009E,38185,0,fo,imm,38185_1705_00010,,10.0,,Rue Clot Bey,,38185,Grenoble,38185_1705,ban,1000.0
35415,198110,7.0,38185_1705_00014,IMB/38185/C/009F,COAX,THD30,THD1G,637078.2203363084,5651414.468027474,IMB/38185/C/009F,38185,9,fo,imm,38185_1705_00014,,14.0,,Rue Clot Bey,,38185,Grenoble,38185_1705,ban,1000.0
35513,198410,7.0,38185_3940_00019,IMB/38185/S/00RV,COAX,THD30,THD1G,636852.4504458403,5650843.986404563,IMB/38185/S/00RV,38185,1,fo,imm,38185_3940_00019,,19.0,,Chemin Jésus,,38185,Grenoble,38185_3940,ban,1000.0
35663,198859,7.0,38185_6600_00017,IMB/38185/C/00Y5,COAX,THD30,THD1G,636913.8637487796,5651085.936596248,IMB/38185/C/00Y5,38185,13,fo,imm,38185_6600_00017,,17.0,,Rue Thiers,,38185,Grenoble,38185_6600,ban,1000.0
35820,199175,7.0,38185_3520_00019,IMB/38185/C/04UK,COAX,THD30,THD1G,635477.6235840936,5649022.0608509565,IMB/38185/C/04UK,38185,15,fo,imm,38185_3520_00019,,19.0,,Rue Henri Dunant,,38185,Grenoble,38185_3520,ban,1000.0
35980,199518,7.0,38185_3920_00001,IMB/38185/C/05NQ,COAX,THD30,THD1G,639262.6567177591,5650991.2024361575,IMB/38185/C/05NQ,38185,48,fo,imm,38185_3920_00001,,1.0,,Avenue Jeanne d'Arc,,38185,Grenoble,38185_3920,ban,1000.0
35993,199556,7.0,38185_6550_00018,IMB/38185/C/ZF4T,FO,THD100,THD1G,639280.7897188587,5648098.241352606,IMB/38185/C/ZF4T,38185,15,fo,imm,38185_6550_00018,,18.0,,Avenue Teisseire,,38185,Grenoble,38185_6550,ban,1000.0
36013,199605,7.0,38185_4680_00012,IMB/38185/C/051I,FO,THD100,THD1G,635374.5007056028,5649758.767526286,IMB/38185/C/051I,38185,8,fo,imm,38185_4680_00012,,12.0,,Rue Marbeuf,,38185,Grenoble,38185_4680,ban,1000.0
36092,199902,7.0,38185_6430_00057,IMB/38185/C/03BR,COAX,THD30,THD1G,637455.9297283343,5649485.4834056655,IMB/38185/C/03BR,38185,25,fo,imm,38185_6430_00057,,57.0,,Rue de Stalingrad,,38185,Grenoble,38185_6430,ban,1000.0
36170,200154,7.0,38185_3820_00098,IMB/38185/C/03N8,COAX,THD30,THD1G,636428.2834453228,5650405.834862428,IMB/38185/C/03N8,38185,21,fo,imm,38185_3820_00098,,98.0,,Cours Jean Jaurès,,38185,Grenoble,38185_3820,ban,1000.0
36994,206047,7.0,38185_6350_00021,IMB/38185/C/01LS,COAX,THD30,THD1G,638242.4549735673,5651722.441272427,IMB/38185/C/01LS,38185,5,fo,imm,38185_6350_00021,,21.0,,Rue Servan,,38185,Grenoble,38185_6350,ban,1000.0
37003,206592,7.0,38185_5894_00026,IMB/38185/C/059Q,COAX,THD30,THD1G,635345.4774998273,5650306.041740002,IMB/38185/C/059Q,38185,5,fo,imm,38185_5894_00026,,26.0,,Rue Raspail,,38185,Grenoble,38185_5894,ban,1000.0
37127,207779,7.0,38185_4853_00008,IMB/38185/C/02IR,FO,THD100,THD1G,637651.1979665713,5647864.750379181,IMB/38185/C/02IR,38185,28,fo,imm,38185_4853_00008,,8.0,,Avenue Marie Reynoard,,38185,Grenoble,38185_4853,ban,1000.0
37359,208400,7.0,38185_3520_00035,IMB/38185/C/04UU,COAX,THD30,THD1G,635299.8499566641,5649106.49934409,IMB/38185/C/04UU,38185,15,fo,imm,38185_3520_00035,,35.0,,Rue Henri Dunant,,38185,Grenoble,38185_3520,ban,1000.0
37363,208449,7.0,38185_3590_00008,IMB/38185/C/02SQ,COAX,THD30,THD1G,637354.0606966948,5649390.358565973,IMB/38185/C/02SQ,38185,26,fo,imm,38185_3590_00008,,8.0,,Rue Hippolyte Muller,,38185,Grenoble,38185_3590,ban,1000.0
38086,211838,7.0,38185_4571_00007,IMB/38185/X/03T7,COAX,THD30,THD1G,636499.5545124386,5652959.926269967,IMB/38185/X/03T7,38185,9,fo,pav,38185_4571_00007,2,7.0,,Ancienne Route de Lyon,,38185,Grenoble,38185_4571,ban,1000.0
38108,212888,4.0,38185_4100_00006,IMB/38185/C/02DZ,CU,HD05,BHD8,636940.2014300225,5650577.118249703,IMB/38185/C/02DZ,38185,22,fo,imm,38185_4100_00006,,6.0,,Rue Kléber,,38185,Grenoble,38185_4100,ban,15.5
38119,213042,7.0,38185_5294_00017,IMB/38185/C/06UT,COAX,THD30,THD1G,639303.0310750259,5650252.811296982,IMB/38185/C/06UT,38185,4,fo,imm,38185_5294_00017,,17.0,,Rue Nicolet,,38185,Grenoble,38185_5294,ban,1000.0
39545,215598,7.0,38185_1020_00040,IMB/38185/C/067U,COAX,THD30,THD1G,638500.1377786845,5652635.768124157,IMB/38185/C/067U,38185,11,fo,imm,38185_1020_00040,,40.0,,Rue Bizanet,,38185,Grenoble,38185_1020,ban,1000.0
39549,215818,7.0,38185_2550_00021,IMB/38185/S/02ZK,COAX,THD30,THD1G,637811.2330240101,5648982.389735925,IMB/38185/S/02ZK,38185,1,fo,pav,38185_2550_00021,,21.0,,Rue Émile Zola,,38185,Grenoble,38185_2550,ban,1000.0
39568,216276,7.0,38185_3737_00019,IMB/38185/C/00P8,FO,THD100,THD1G,637735.0273024343,5650471.605764187,IMB/38185/C/00P8,38185,12,fo,imm,38185_3737_00019,hoche groupe 66,19.0,,Allée du Jardin Hoche,,38185,Grenoble,38185_3737,ban,1000.0
39572,216338,4.0,38185_6860_00005,IMB/38185/C/01AO,CU,HD05,BHD8,638166.2379353181,5651993.127138806,IMB/38185/C/01AO,38185,10,fo,imm,38185_6860_00005,,5.0,,Rue du Vieux Temple,,38185,Grenoble,38185_6860,ban,15.5
39575,216573,7.0,38185_0240_00001_a,IMB/38185/S/03XY,COAX,THD30,THD1G,635612.3126630656,5649553.721602902,IMB/38185/S/03XY,38185,1,fo,pav,38185_0240_00001_a,,1.0,a,Rue Alexandre Dumas,,38185,Grenoble,38185_0240,ban,1000.0
42786,241649,7.0,38185_0280_00067_j,IMB/38185/X/03PL,FO,THD100,THD1G,636690.2818466414,5647231.070971448,IMB/38185/X/03PL,38185,5,fo,imm,38185_0280_00067_j,j,67.0,j,Rue Alfred de Vigny,,38185,Grenoble,38185_0280,ban,1000.0
43600,246708,7.0,38185_6690_00005,IMB/38185/C/00ZN,COAX,THD30,THD1G,636941.8968345956,5650649.559060791,IMB/38185/C/00ZN,38185,14,fo,imm,38185_6690_00005,,5.0,,Rue de Turenne,,38185,Grenoble,38185_6690,ban,1000.0
43608,246772,7.0,38185_2970_00013,IMB/38185/C/02JY,COAX,THD30,THD1G,636547.8686519577,5651243.968269144,IMB/38185/C/02JY,38185,1,fo,pav,38185_2970_00013,,13.0,,Rue Gabriel Péri,,38185,Grenoble,38185_2970,ban,1000.0
43648,246963,7.0,38185_6340_00004,IMB/38185/C/00XA,FO,THD100,THD1G,636914.0866101161,5650332.225186281,IMB/38185/C/00XA,38185,10,fo,imm,38185_6340_00004,,4.0,,Rue Sergent Bobillot,,38185,Grenoble,38185_6340,ban,1000.0
43649,246972,7.0,38185_6430_00139,IMB/38185/C/01UT,FO,THD100,THD1G,637121.8578729292,5648307.054185925,IMB/38185/C/01UT,38185,14,fo,imm,38185_6430_00139,,139.0,,Rue de Stalingrad,,38185,Grenoble,38185_6430,ban,1000.0
43691,247108,7.0,38185_0676_00007,IMB/38185/C/044E,COAX,THD30,THD1G,635232.7136159573,5650983.531717335,IMB/38185/C/044E,38185,8,fo,imm,38185_0676_00007,,7.0,,Rue Augustin Blanc,,38185,Grenoble,38185_0676,ban,1000.0
43693,247116,7.0,38185_2890_00056,IMB/38185/S/022W,FO,THD100,THD1G,636712.9846432257,5647033.924616063,IMB/38185/S/022W,38185,1,fo,pav,38185_2890_00056,,56.0,,Rue Francis Jammes,,38185,Grenoble,38185_2890,ban,1000.0
43694,247123,7.0,38185_4370_00006,IMB/38185/C/01FT,COAX,THD30,THD1G,637877.3271266412,5651209.215409968,IMB/38185/C/01FT,38185,11,fo,imm,38185_4370_00006,,6.0,,Rue Lesdiguières,,38185,Grenoble,38185_4370,ban,1000.0
43697,247173,7.0,38185_2350_00038,IMB/38185/C/04I7,COAX,THD30,THD1G,635527.5792850015,5649328.443809269,IMB/38185/C/04I7,38185,0,fo,imm,38185_2350_00038,,38.0,,Rue des Eaux Claires,,38185,Grenoble,38185_2350,ban,1000.0
43700,247180,4.0,38185_2470_00002,IMB/38185/C/02L0,SAT,HD3,BHD8,636101.8869731749,5652546.098475108,IMB/38185/C/02L0,38185,10,fo,imm,38185_2470_00002,,2.0,,Rue Élie Vernet,,38185,Grenoble,38185_2470,ban,15.5
43701,247182,7.0,38185_6010_00021,IMB/38185/C/05BQ,COAX,THD30,THD1G,635432.6042963496,5651548.063719846,IMB/38185/C/05BQ,38185,14,fo,imm,38185_6010_00021,,21.0,,Rue Revol,,38185,Grenoble,38185_6010,ban,1000.0
43706,247202,7.0,38185_2830_00004,IMB/38185/C/06DT,COAX,THD30,THD1G,638722.142559337,5653082.739523254,IMB/38185/C/06DT,38185,4,fo,imm,38185_2830_00004,,4.0,,Rue des Fleurs,,38185,Grenoble,38185_2830,ban,1000.0
43725,247261,7.0,38185_0210_00003,IMB/38185/C/05J4,FO,THD100,THD1G,638290.0604617125,5650195.854502294,IMB/38185/C/05J4,38185,18,fo,imm,38185_0210_00003,,3.0,,Avenue Albert 1er de Belgique,,38185,Grenoble,38185_0210,ban,1000.0
43745,247343,7.0,38185_5650_00001,IMB/38185/C/01HT,COAX,THD30,THD1G,637666.3497667484,5651576.745541238,IMB/38185/C/01HT,38185,10,fo,imm,38185_5650_00001,,1.0,,Rue Philis de la Charce,,38185,Grenoble,38185_5650,ban,1000.0
43770,247438,7.0,38185_4740_00005,IMB/38185/C/03B7,FO,THD100,THD1G,637885.690162471,5649691.524293902,IMB/38185/C/03B7,38185,28,fo,imm,38185_4740_00005,,5.0,,Rue Marcel Peretto,,38185,Grenoble,38185_4740,ban,1000.0
43803,247636,7.0,38185_6664_00002,IMB/38185/C/020O,COAX,THD30,THD1G,638439.7439385562,5647750.951311079,IMB/38185/C/020O,38185,3,fo,imm,38185_6664_00002,,2.0,,Rue du Trident,,38185,Grenoble,38185_6664,ban,1000.0
43806,247641,7.0,38185_4840_00020,IMB/38185/X/03G7,COAX,THD30,THD1G,638698.094862091,5652755.1850458,IMB/38185/X/03G7,38185,20,fo,imm,38185_4840_00020,le jardin de l ile,20.0,,Avenue Maréchal Randon,,38185,Grenoble,38185_4840,ban,1000.0
43808,247642,7.0,38185_4680_00033,IMB/38185/C/051T,COAX,THD30,THD1G,635322.092854379,5649361.468409119,IMB/38185/C/051T,38185,19,fo,imm,38185_4680_00033,,33.0,,Rue Marbeuf,,38185,Grenoble,38185_4680,ban,1000.0
43816,247680,7.0,38185_4150_00019,IMB/38185/C/06LM,COAX,THD30,THD1G,638603.8933987991,5653069.375122858,IMB/38185/C/06LM,38185,3,fo,imm,38185_4150_00019,,19.0,,Rue Lachmann,,38185,Grenoble,38185_4150,ban,1000.0
43853,247999,7.0,38185_0120_00009,IMB/38185/C/03VU,FO,THD100,THD1G,635605.9614250001,5651756.77053377,IMB/38185/C/03VU,38185,50,fo,imm,38185_0120_00009,,9.0,,Rue Adrien Ricard,,38185,Grenoble,38185_0120,ban,1000.0
43861,248060,7.0,38185_0820_00028,IMB/38185/C/03CU,COAX,THD30,THD1G,635319.0946589347,5647932.754034462,IMB/38185/C/03CU,38185,2,fo,pav,38185_0820_00028,,28.0,,Avenue Beaumarchais,,38185,Grenoble,38185_0820,ban,1000.0
43898,248305,7.0,38185_2641_00004_b,IMB/38185/C/03T8,COAX,THD30,THD1G,635164.3108565485,5651804.234555372,IMB/38185/C/03T8,38185,9,fo,imm,38185_2641_00004_b,,4.0,b,Rue Eugène Boussant,,38185,Grenoble,38185_2641,ban,1000.0
43900,248306,7.0,38185_6070_00004,IMB/38185/C/05CG,COAX,THD30,THD1G,635450.1368761776,5649240.781034107,IMB/38185/C/05CG,38185,3,fo,imm,38185_6070_00004,,4.0,,Rue Roger Ronserail,,38185,Grenoble,38185_6070,ban,1000.0
43907,248377,6.0,38185_4660_00022,IMB/38185/X/033W,COAX,HD3,THD100,638921.6837193591,5648149.405460604,IMB/38185/X/033W,38185,1,fo,imm,38185_4660_00022,,22.0,,Rue Mansart,,38185,Grenoble,38185_4660,ban,550.0
43915,248436,7.0,38185_2350_00038,IMB/38185/X/03HQ,COAX,THD30,THD1G,635510.3679037098,5649290.807563129,IMB/38185/X/03HQ,38185,0,fo,pav,38185_2350_00038,bat 4,38.0,,Rue des Eaux Claires,,38185,Grenoble,38185_2350,ban,1000.0
43920,248451,7.0,38185_5860_00019,IMB/38185/C/02B2,COAX,THD30,THD1G,637545.7530579448,5648806.2217156505,IMB/38185/C/02B2,38185,1,fo,pav,38185_5860_00019,,19.0,,Rue Prosper Merimée,,38185,Grenoble,38185_5860,ban,1000.0
43922,248501,7.0,38185_6690_00045_bis,IMB/38185/X/032L,COAX,THD30,THD1G,636552.1054184467,5650252.593318951,IMB/38185/X/032L,38185,1,fo,pav,38185_6690_00045_bis,3,45.0,bis,Rue de Turenne,,38185,Grenoble,38185_6690,ban,1000.0
43951,248730,7.0,38185_6801_00010,IMB/38185/S/04PY,COAX,THD30,THD1G,635623.9644814384,5651680.6110234335,IMB/38185/S/04PY,38185,41,fo,imm,38185_6801_00010,,10.0,,Rue du Vercors,,38185,Grenoble,38185_6801,ban,1000.0
43978,248885,7.0,38185_2560_00016,IMB/38185/C/06I6,COAX,THD30,THD1G,638800.9881659172,5652544.472525114,IMB/38185/C/06I6,38185,3,fo,imm,38185_2560_00016,,16.0,,Rue Ernest Calvat,,38185,Grenoble,38185_2560,ban,1000.0
43984,248915,7.0,38185_2050_00012,IMB/38185/C/04GE,COAX,THD30,THD1G,635217.618332483,5651127.818187633,IMB/38185/C/04GE,38185,1,fo,pav,38185_2050_00012,,12.0,,Rue Denis Papin,,38185,Grenoble,38185_2050,ban,1000.0
43987,248922,7.0,38185_0510_00009,IMB/38185/C/043E,FO,THD100,THD1G,634894.6518707926,5649008.765746476,IMB/38185/C/043E,38185,1,fo,pav,38185_0510_00009,,9.0,,Rue André Sibellas,,38185,Grenoble,38185_0510,ban,1000.0
43992,248982,7.0,38185_knu3nx_00005,IMB/38185/S/05Y5,COAX,THD30,THD1G,638661.4264937264,5649868.3161661085,IMB/38185/S/05Y5,38185,1,fo,pav,38185_knu3nx_00005,,5.0,,Chemin du Rhin,,38185,Grenoble,,ban,1000.0
43994,249006,6.0,38185_5770_00007,IMB/38185/S/06VV,COAX,HD3,THD100,638562.2422417218,5649178.740894399,IMB/38185/S/06VV,38185,1,fo,pav,38185_5770_00007,,7.0,,Rue Ponsard,,38185,Grenoble,38185_5770,ban,550.0
44012,249126,7.0,38185_2410_00006,IMB/38185/S/07BW,COAX,THD30,THD1G,636794.6555944998,5648177.6117171,IMB/38185/S/07BW,38185,2,fo,pav,38185_2410_00006,,6.0,,Rue Edmond Rostand,,38185,Grenoble,38185_2410,ban,1000.0
44013,249129,7.0,38185_2350_00038,IMB/38185/X/03HP,COAX,THD30,THD1G,635487.9783900725,5649297.454394663,IMB/38185/X/03HP,38185,15,fo,pav,38185_2350_00038,bat 3,38.0,,Rue des Eaux Claires,,38185,Grenoble,38185_2350,ban,1000.0
44022,249191,7.0,38185_3300_00007,IMB/38185/S/01QR,FO,THD100,THD1G,636533.8740604703,5647217.92827656,IMB/38185/S/01QR,38185,1,fo,pav,38185_3300_00007,,7.0,,Avenue de la Grande Chartreuse,,38185,Grenoble,38185_3300,ban,1000.0
44023,249192,4.0,38185_6610_00009,IMB/38185/C/0197,CU,HD05,BHD8,638104.1546449867,5651802.401894311,IMB/38185/C/0197,38185,4,fo,imm,38185_6610_00009,,9.0,,Place des Tilleuls,,38185,Grenoble,38185_6610,ban,15.5
44060,249451,4.0,38185_5200_00022,IMB/38185/S/06U6,CU,HD05,BHD8,638686.8474494715,5650063.444701061,IMB/38185/S/06U6,38185,1,fo,pav,38185_5200_00022,,22.0,,Rue Moyrand,,38185,Grenoble,38185_5200,ban,15.5
44067,249476,7.0,38185_3300_00003,IMB/38185/S/01QP,FO,THD100,THD1G,636536.5532748445,5647247.663627374,IMB/38185/S/01QP,38185,1,fo,pav,38185_3300_00003,,3.0,,Avenue de la Grande Chartreuse,,38185,Grenoble,38185_3300,ban,1000.0
44068,249481,7.0,38185_6690_00045_bis,IMB/38185/X/032K,COAX,THD30,THD1G,636545.4514877597,5650262.840406816,IMB/38185/X/032K,38185,6,fo,imm,38185_6690_00045_bis,2,45.0,bis,Rue de Turenne,,38185,Grenoble,38185_6690,ban,1000.0
44076,249531,7.0,38185_6148_00004,IMB/38185/S/02Q0,COAX,THD30,THD1G,637069.1819679252,5649752.463149012,IMB/38185/S/02Q0,38185,1,fo,pav,38185_6148_00004,,4.0,,Rue Saint Exupéry,,38185,Grenoble,38185_6148,ban,1000.0
44546,251757,7.0,38185_2870_00003_ter,IMB/38185/C/01EX,COAX,THD30,THD1G,638495.2912463719,5651405.690632656,IMB/38185/C/01EX,38185,22,fo,imm,38185_2870_00003_ter,,3.0,ter,Rue Fourier,,38185,Grenoble,38185_2870,ban,1000.0
