;dpt;techno_maj;débit_maj;pourcentage_bas_debit;imb_latitude;imb_longitude
5959;;SAT;BHD8;0;5649531.247574762;636463.0541310541
5960;;SAT;BHD8;0;5649568.029304017;636335.6721874481
5961;;SAT;BHD8;0;5649675.692070613;637758.8803645029
5962;;SAT;BHD8;0;5649709.246437702;637739.0634870349
5963;;SAT;BHD8;0;5649652.658213425;637699.7761949539
5964;;SAT;BHD8;0;5649712.587528985;637760.4637654206
5965;;SAT;BHD8;0;5649701.720489096;637716.0726112815
5966;;SAT;BHD8;0;5652889.922957692;636078.3343170417
5967;;SAT;BHD8;0;5652871.0066634575;636022.2344315571
5968;;SAT;BHD8;0;5650351.720807928;638859.4481352032
5969;;SAT;BHD8;0;5650369.0799851725;638918.3072014386
5970;;SAT;BHD8;0;5649252.351246639;635379.7754662646
5971;;SAT;BHD8;0;5649240.781034107;635450.1368761776
5972;;SAT;BHD8;0;5649228.908830052;635395.7769587308
5973;;SAT;BHD8;0;5649227.471853915;635462.3158761853
5974;;SAT;BHD8;0;5649189.59986655;635384.1810082853
5975;;SAT;BHD8;0;5649270.821188643;635313.9603975198
5976;;SAT;BHD8;0;5649188.810769738;635402.5592454899
5977;;SAT;BHD8;0;5649196.009172215;635367.4412434713
5978;;SAT;BHD8;0;5649274.262896927;635299.9407769296
5979;;SAT;BHD8;0;5649207.83261118;635324.0160127743
5980;;SAT;BHD8;0;5649207.1845371565;635272.9753046115
5981;;SAT;BHD8;0;5649276.298223438;635285.8588969762
5982;;SAT;BHD8;0;5649201.423379956;635340.7558315862
5983;;SAT;BHD8;0;5649202.845993413;635472.6047512817
5984;;SAT;BHD8;0;5649230.676317431;635354.7586847332
5985;;SAT;BHD8;0;5649253.473525638;635419.5030366641
5986;;SAT;BHD8;0;5649185.717806065;635408.0969973538
5987;;SAT;BHD8;0;5649158.9590981025;635435.3002316185
5988;;SAT;BHD8;0;5649244.300127353;635434.702019166
5989;;SAT;BHD8;0;5649238.932124365;635328.1844783864
5990;;SAT;BHD8;0;5649198.030378824;635353.3590182267
5991;;SAT;BHD8;0;5649157.459619437;635404.0537796911
5992;;SAT;BHD8;0;5649145.616918421;635961.2624241442
5993;;SAT;BHD8;0;5647581.554199522;637395.3120980939
5994;;SAT;BHD8;0;5647656.793137942;637331.9630289987
5995;;SAT;BHD8;0;5647712.57337084;637324.4403716666
5996;;SAT;BHD8;0;5647958.569901659;637388.8510503612
5997;;SAT;BHD8;0;5647708.1548365615;637393.6725356813
5998;;SAT;BHD8;0;5647920.247117632;637387.2059666873
5999;;SAT;BHD8;0;5648159.666871088;635760.9542155628
6000;;SAT;BHD8;0;5648147.590580623;635810.0362782546
6001;;SAT;THD1G;0;5648242.5244702175;635652.5629760801
6002;;SAT;BHD8;0;5648153.19503398;635779.0932118763
6003;;SAT;THD1G;0;5648235.563006474;635682.0279859393
6004;;SAT;BHD8;0;5648245.788568228;635741.9688216764
6005;;SAT;THD1G;0;5650727.901100878;635224.6161623186
6006;;SAT;BHD8;0;5650754.9323966615;635224.3485877201
6007;;SAT;BHD8;0;5650758.183132052;635181.9698414489
6008;;SAT;BHD8;0;5650732.873105741;635175.2194678757
6009;;SAT;THD1G;0;5650730.851836055;635189.3041848682
6010;;SAT;THD1G;0;5650724.964437253;635259.9286018851
6011;;SAT;THD1G;0;5650783.684608889;635217.07706663
6012;;SAT;BHD8;0;5650757.267950534;635203.1976669235
6013;;SAT;THD1G;0;5650730.474198381;635197.8005666473
6014;;SAT;BHD8;0;5651932.494804095;637629.2160539762
6015;;SAT;THD1G;0;5651955.050850888;637732.247262956
6016;;SAT;THD1G;0;5651925.531859348;637691.2874054216
6017;;SAT;BHD8;0;5651939.257921041;637735.8165089205
6018;;SAT;BHD8;0;5651988.1278987685;637691.146149851
6019;;SAT;BHD8;0;5651026.0542739015;636140.4235609387
6020;;SAT;BHD8;0;5651019.786640931;636206.5835837002
6021;;SAT;BHD8;0;5651146.263172437;636010.7286488798
6022;;SAT;BHD8;0;5650950.879280879;636023.6206170069
6023;;SAT;BHD8;0;5651015.904034124;635966.8771437564
6024;;SAT;BHD8;0;5650977.692249299;636193.4397823728
6025;;SAT;BHD8;0;5651136.632002613;636003.2221511587
6026;;SAT;BHD8;0;5650897.858857669;636000.0906314477
6027;;SAT;BHD8;0;5650900.798561947;635964.7777461989
6028;;SAT;BHD8;0;5650901.554568849;635980.4043504668
6029;;SAT;BHD8;0;5650894.28925198;636016.9447279287
6030;;SAT;BHD8;0;5651143.456242115;635943.9872694504
6031;;SAT;BHD8;0;5650913.614611262;636030.527104461
6032;;SAT;BHD8;0;5651083.51789637;636179.5378749672
6033;;SAT;BHD8;0;5651096.0536715435;636185.7541893257
6034;;SAT;BHD8;0;5650881.025667068;636027.7085871728
6035;;SAT;BHD8;0;5651126.831694933;636131.7941039569
6036;;SAT;BHD8;0;5649752.463149012;637069.1819679253
6037;;SAT;BHD8;0;5653079.632059593;638957.3545412191
6038;;SAT;BHD8;0;5653073.819824218;638959.9481250268
6039;;SAT;BHD8;0;5653075.3681067685;638957.1786519509
6040;;SAT;BHD8;0;5651753.77224762;639060.2924797633
6041;;SAT;BHD8;0;5651817.897996776;639024.7962147701
6042;;SAT;BHD8;0;5651815.858511021;639071.4906244371
6043;;SAT;BHD8;0;5651755.537312062;638954.058649749
6044;;SAT;BHD8;0;5651846.29011373;639026.0198260007
6045;;SAT;BHD8;0;5651763.829280316;639025.2939607762
6046;;SAT;BHD8;0;5651777.406949324;639072.656239304
6047;;SAT;BHD8;0;5651754.309800665;638982.3558117192
6048;;SAT;BHD8;0;5651580.620368333;637445.3886706561
6049;;SAT;BHD8;0;5651628.431065897;637392.1719528994
6050;;SAT;BHD8;0;5651599.381014258;637439.1128717357
6051;;SAT;BHD8;0;5649380.636467743;638332.8774870884
6052;;SAT;BHD8;0;5651846.510868254;638038.0182424982
6053;;SAT;BHD8;0;5651357.707456647;637699.4533653472
6054;;SAT;BHD8;0;5651491.36599935;637601.7244343533
6055;;SAT;BHD8;0;5651307.2996730525;637714.2968184395
6056;;SAT;BHD8;0;5651337.279565757;637678.722796591
6057;;SAT;BHD8;0;5651324.315305867;637682.4176682562
6058;;SAT;BHD8;0;5651434.726372957;637661.6558535515
6059;;SAT;BHD8;0;5651476.93928453;637639.3810974958
6060;;SAT;BHD8;0;5651460.394154184;637627.3225782117
6061;;SAT;BHD8;0;5651416.823305203;637648.1322302679
6062;;SAT;BHD8;0;5651487.490599805;637625.6603450379
6063;;SAT;BHD8;0;5651469.708074442;637641.8977825567
6064;;SAT;BHD8;0;5651311.540610935;637681.8782781869
6065;;SAT;BHD8;0;5651452.065963048;637655.3174871271
6066;;SAT;BHD8;0;5651450.398217204;637628.3115083532
6067;;SAT;BHD8;0;5651412.3848052565;637652.1917967529
6068;;SAT;BHD8;0;5651473.963035971;637609.4791000835
6069;;SAT;BHD8;0;5651344.820721468;637701.7325605424
6070;;SAT;BHD8;0;5651354.745666875;637669.5522415767
6071;;SAT;BHD8;0;5651431.321051869;637641.6675920894
6072;;SAT;BHD8;0;5651018.4543460775;637717.4496278454
6073;;SAT;BHD8;0;5650978.97257444;637742.6817957389
6074;;SAT;BHD8;0;5650946.320097534;637741.2871767107
6075;;SAT;BHD8;0;5650997.034670438;637686.7719025934
6076;;SAT;BHD8;0;5652370.595144709;637792.6529137477
6077;;SAT;BHD8;0;5652582.685958818;638018.6852182389
6078;;SAT;BHD8;0;5652425.195443375;637878.6518024775
6079;;SAT;BHD8;0;5652538.6663927175;637984.1863950029
6080;;SAT;BHD8;0;5652344.741115727;637798.6273628686
6081;;SAT;BHD8;0;5652452.963678847;637861.4096489098
6082;;SAT;BHD8;0;5652570.332724297;637975.6182775168
6083;;SAT;BHD8;0;5652407.530029423;637859.4604747294
6084;;SAT;BHD8;0;5652467.9625025885;637876.2394376029
6085;;SAT;BHD8;0;5652429.993723411;637833.4818843261
6086;;SAT;BHD8;0;5652281.888370197;637739.2255795231
6087;;SAT;BHD8;0;5652272.257449681;637731.7162275076
6088;;SAT;BHD8;0;5652266.812053908;637725.8121390864
6089;;SAT;BHD8;0;5652331.0366708925;637786.6936758135
6090;;SAT;BHD8;0;5652653.010691333;638069.9084592287
6091;;SAT;BHD8;0;5652493.655404638;637939.7099508524
6092;;SAT;BHD8;0;5652528.353368949;637927.0332545454
6093;;SAT;BHD8;0;5652579.598040327;637991.6125148813
6094;;SAT;BHD8;0;5652452.478089871;637905.3382275853
6095;;SAT;BHD8;0;5652364.171778026;637776.7855792721
6096;;SAT;BHD8;0;5652557.928874891;637999.1919522501
6097;;SAT;BHD8;0;5652389.681682683;637811.9071905862
6098;;SAT;BHD8;0;5652530.45647612;637976.7397476872
6099;;SAT;BHD8;0;5652547.1299281735;637985.9677151053
6100;;SAT;BHD8;0;5652499.206244921;637910.1834838397
6101;;SAT;BHD8;0;5652291.456422668;637748.1370760554
6102;;SAT;BHD8;0;5652480.077217975;637924.9573613029
6103;;SAT;BHD8;0;5652627.950663508;638057.4971234953
6104;;SAT;BHD8;0;5652545.40653817;637992.9725198129
6105;;SAT;BHD8;0;5652551.133574595;637959.1964145142
6106;;SAT;BHD8;0;5652389.196345381;637855.8354567873
6107;;SAT;BHD8;0;5652473.161583828;637920.4066473403
6108;;SAT;BHD8;0;5652668.023715967;638084.7394292962
6109;;SAT;BHD8;0;5652396.470556776;637819.2904010643
6110;;SAT;BHD8;0;5652418.638502277;637833.0053746741
6111;;SAT;BHD8;0;5652482.912645615;637892.4719243438
6112;;SAT;BHD8;0;5652644.62470563;638066.7111771923
6113;;SAT;BHD8;0;5652351.656713094;637803.1779150807
6114;;SAT;BHD8;0;5652320.096727712;637776.3021499328
6115;;SAT;BHD8;0;5652559.406926021;637965.2267255377
6116;;SAT;BHD8;0;5652577.191373154;638014.1975750462
6117;;SAT;BHD8;0;5652306.687085727;637724.6895679296
6118;;SAT;BHD8;0;5651871.348755462;637136.1131176172
6119;;SAT;BHD8;0;5651876.20404647;638894.0639686493
6120;;SAT;BHD8;0;5651636.131787707;638690.9173621294
6121;;SAT;BHD8;0;5651808.932960442;638936.5162820576
6122;;SAT;BHD8;0;5651786.40117554;638931.2972133027
6123;;SAT;BHD8;0;5651915.696192761;638901.4440932481
6124;;SAT;BHD8;0;5651745.247558695;637913.1678067896
6125;;SAT;BHD8;0;5651674.76096392;637898.7806451294
6126;;SAT;BHD8;0;5651586.032545295;638009.7867322346
6127;;SAT;BHD8;0;5651722.237647273;637919.2536636754
6128;;SAT;BHD8;0;5651668.239569292;637950.9507761883
6129;;SAT;BHD8;0;5651624.673830275;638004.3537809963
6130;;SAT;BHD8;0;5651591.435947414;637885.2843629823
6131;;SAT;BHD8;0;5651612.047297512;637869.158869184
6132;;SAT;BHD8;0;5651567.694219697;637973.5533221371
6133;;SAT;BHD8;0;5651648.838240348;637873.5759530051
6134;;SAT;BHD8;0;5651691.242734333;637912.2561651756
6135;;SAT;BHD8;0;5651996.499199736;638285.4602499782
6136;;SAT;BHD8;0;5652554.487825605;638045.8278052047
6137;;SAT;BHD8;0;5652570.360097032;638040.828848831
6138;;SAT;THD1G;0;5647254.481532165;638873.1346112107
6139;;SAT;THD1G;0;5647250.290861553;638936.6999986583
6140;;SAT;THD1G;0;5647282.49573055;638915.4289133628
6141;;SAT;BHD8;0;5651383.3204065785;637502.1096660815
6142;;SAT;BHD8;0;5651398.395565027;637515.5213805236
6143;;SAT;BHD8;0;5651247.012857188;637595.4642796606
6144;;SAT;BHD8;0;5651432.565991575;637448.9438670718
6145;;SAT;BHD8;0;5651318.346345025;637557.428041853
6146;;SAT;BHD8;0;5651370.554263513;637534.1640552138
6147;;SAT;BHD8;0;5651274.465958932;637552.7115300861
6148;;SAT;BHD8;0;5651438.67271619;637471.8900920812
6149;;SAT;BHD8;0;5651334.144227895;637521.2516637624
6150;;SAT;BHD8;0;5651303.348432766;637542.6148944964
6151;;SAT;BHD8;0;5651335.69984615;637551.0900436261
6152;;SAT;BHD8;0;5651416.20431063;637465.2588266941
6153;;SAT;BHD8;0;5652445.835991058;636052.222032384
6154;;SAT;BHD8;0;5652447.05413294;636023.922245311
6155;;SAT;BHD8;0;5652441.544324545;635986.8384360465
6156;;SAT;BHD8;0;5650332.225186281;636914.0866101161
6157;;SAT;BHD8;0;5650261.0702985;636882.6970289757
6158;;SAT;BHD8;0;5650263.146752484;636834.5938806763
6159;;SAT;BHD8;0;5650252.847339905;636875.2528413078
6160;;SAT;BHD8;0;5650344.4579989575;636927.3697088993
6161;;SAT;BHD8;0;5650336.476909765;636881.6717575616
6162;;SAT;BHD8;0;5650309.8959629815;636937.2293959946
6163;;SAT;BHD8;0;5650331.284471443;636870.1197044876
6164;;SAT;BHD8;0;5651722.441272427;638242.4549735673
6165;;SAT;BHD8;0;5651780.3234656025;638219.4322169181
6166;;SAT;BHD8;0;5651826.007078439;638215.7324025787
6167;;SAT;BHD8;0;5651733.795088562;638242.9461396714
6168;;SAT;BHD8;0;5651712.444970967;638243.4432358851
6169;;SAT;BHD8;0;5651776.382812025;638244.784850033
6170;;SAT;BHD8;0;5651699.71897709;638241.4863214307
6171;;SAT;BHD8;0;5651686.895043792;638242.3486176595
6172;;SAT;BHD8;0;5651805.8299181415;638254.5527834588
6173;;SAT;BHD8;0;5651705.138337008;638182.172006639
6174;;SAT;BHD8;0;5651679.664451261;638214.937005229
6175;;SAT;BHD8;0;5651853.7162275165;638232.5181790552
6176;;SAT;BHD8;0;5651746.988105091;638239.24560319
6177;;SAT;BHD8;0;5651845.702454837;638253.4468285397
6178;;SAT;BHD8;0;5651787.307315086;638255.1758257421
6179;;CU;BHD8;0;5652331.877935592;635792.182948232
6180;;SAT;BHD8;0;5649597.219808037;636482.8873533846
6181;;SAT;BHD8;0;5649636.3781993175;636432.1321061455
6182;;SAT;BHD8;0;5649097.335309503;636304.1578091418
6183;;SAT;BHD8;0;5649345.2254229635;636358.7158939197
6184;;SAT;BHD8;0;5649795.1022991575;636444.6115405746
6185;;SAT;BHD8;0;5649404.873163222;636459.0581902637
6186;;SAT;BHD8;0;5649425.175733848;636398.5109238671
6187;;SAT;BHD8;0;5649456.187504563;636390.400244351
6188;;SAT;BHD8;0;5649114.242300099;636307.7153522946
6189;;SAT;BHD8;0;5649407.136470984;636406.7120846058
6190;;SAT;BHD8;0;5649702.967439838;636437.8342771414
6191;;SAT;BHD8;0;5649297.9720250275;636399.2093643097
6192;;SAT;BHD8;0;5649571.901512321;636443.5472616208
6193;;SAT;BHD8;0;5649158.125259255;636345.0240238571
6194;;SAT;BHD8;0;5649228.745858258;636421.7484125628
6195;;SAT;BHD8;0;5649269.310349224;636338.4580043753
6196;;SAT;BHD8;0;5649608.244823692;636425.2678150904
6197;;SAT;BHD8;0;5649594.931641061;636470.0464858684
6198;;SAT;BHD8;0;5649425.199770946;636383.3957518656
6199;;SAT;BHD8;0;5649365.513168118;636349.670121317
6200;;SAT;BHD8;0;5649432.239586447;636385.1261586028
6201;;SAT;BHD8;0;5649438.486697882;636437.8211291367
6202;;SAT;BHD8;0;5649684.461954027;636471.0482751996
6203;;SAT;BHD8;0;5649235.333686569;636368.1762525964
6204;;SAT;BHD8;0;5649332.993125014;636345.4350886742
6205;;SAT;BHD8;0;5649596.942543427;636423.3627464193
6206;;SAT;BHD8;0;5649328.354372351;636321.1417051174
6207;;SAT;BHD8;0;5649239.7579945335;636331.5172324721
6208;;SAT;BHD8;0;5649284.698017103;636377.37072491
6209;;SAT;BHD8;0;5649556.351669225;636441.4538981136
6210;;SAT;BHD8;0;5649817.277481061;636359.110949844
6211;;SAT;BHD8;0;5649055.7154230485;636378.9027991213
6212;;SAT;BHD8;0;5649394.4764971975;636403.3424907884
6213;;SAT;BHD8;0;5649014.3465130525;636316.1859571473
6214;;SAT;BHD8;0;5649584.636942692;636478.1021947982
6215;;SAT;BHD8;0;5649411.070266067;636381.3796040659
6216;;SAT;BHD8;0;5649248.0418667365;636370.1435935413
6217;;SAT;BHD8;0;5649392.805279416;636376.34304875
6218;;SAT;BHD8;0;5649772.989108482;636396.9006171285
6219;;SAT;BHD8;0;5649339.9955064375;636413.7533129427
6220;;SAT;BHD8;0;5649321.667558502;636410.1325599035
6221;;SAT;BHD8;0;5649378.738945208;636372.9110815118
6222;;SAT;BHD8;0;5649622.311501037;636428.6999551456
6223;;SAT;BHD8;0;5649781.412079005;636465.2852183608
6224;;SAT;BHD8;0;5649312.880109413;636350.2470302464
6225;;SAT;BHD8;0;5649325.615536207;636384.8008138663
6226;;SAT;BHD8;0;5649613.75101866;636462.3399866897
6227;;SAT;BHD8;0;5649646.5103714485;636460.9115757177
6228;;SAT;BHD8;0;5649764.5790495975;636492.9129542507
6229;;SAT;BHD8;0;5649056.4314121185;636329.327418513
6230;;SAT;BHD8;0;5649115.657588025;637557.6425993404
6231;;SAT;BHD8;0;5649154.584565828;637541.1875708243
6232;;SAT;BHD8;0;5649135.215725529;637565.5619608206
6233;;SAT;BHD8;0;5649123.259319488;637525.5037957196
6234;;SAT;BHD8;0;5649181.989432482;637569.0019602915
6235;;SAT;BHD8;0;5649751.191130111;638608.185319302
6236;;SAT;BHD8;0;5649772.3371942025;638546.7474753242
6237;;SAT;BHD8;0;5649749.520583464;638646.3872692147
6238;;SAT;BHD8;0;5650309.829944105;637431.8521318451
6239;;SAT;BHD8;0;5650354.910092223;637343.0809419169
6240;;SAT;BHD8;0;5650374.240916458;637389.2693978201
6241;;SAT;BHD8;0;5650304.192661853;637364.9904776347
6242;;SAT;BHD8;0;5648409.580736796;634975.3338765732
6243;;SAT;BHD8;0;5648408.4923189925;635000.7894714597
6244;;SAT;BHD8;0;5648408.855457673;634992.2948326785
6245;;SAT;BHD8;0;5648409.1552119525;634985.2300474081
6246;;SAT;BHD8;0;5651951.627589333;638925.6655472356
6247;;SAT;BHD8;0;5649485.483405665;637455.9297283343
6248;;SAT;BHD8;0;5648307.054185925;637121.8578729292
6249;;SAT;BHD8;0;5647690.374361624;637212.9654109346
6250;;SAT;BHD8;0;5649267.657247698;637462.1429643449
6251;;SAT;BHD8;0;5649704.2617370235;637394.4727412341
6252;;SAT;BHD8;0;5649690.168389991;637293.2487653971
6253;;SAT;BHD8;0;5649709.926276409;637329.536114824
6254;;SAT;BHD8;0;5649703.806156921;637306.593996723
6255;;SAT;BHD8;0;5649676.476329124;637313.9208798145
6256;;SAT;BHD8;0;5649709.498029527;637339.4336308971
6257;;SAT;BHD8;0;5649677.152337026;637330.9608205764
6258;;SAT;BHD8;0;5649673.580662175;637347.8120456662
6259;;SAT;BHD8;0;5649589.28169736;637324.3494190089
6260;;SAT;BHD8;0;5649609.512969159;637284.1207973979
6261;;SAT;BHD8;0;5649569.921514423;637344.7694661599
6262;;SAT;BHD8;0;5649579.369178955;637389.1105878408
6263;;SAT;BHD8;0;5648444.97105801;637187.2990557194
6264;;SAT;BHD8;0;5648400.54074766;637162.7166175304
6265;;SAT;BHD8;0;5649624.495265759;637430.723624885
6266;;SAT;BHD8;0;5649224.247470746;637415.4006383121
6267;;SAT;BHD8;0;5648644.0601267135;637317.7159811549
6268;;SAT;BHD8;0;5647541.027416713;637215.0585299608
6269;;SAT;BHD8;0;5648864.489790989;637250.6756427988
6270;;SAT;BHD8;0;5648740.641176194;637221.2613307403
6271;;SAT;BHD8;0;5649255.925207128;637601.9357499862
6272;;SAT;BHD8;0;5647825.800478037;637204.6230109828
6273;;SAT;BHD8;0;5649427.460547187;637416.5816820773
6274;;SAT;BHD8;0;5648416.158698417;637360.3495806172
6275;;SAT;BHD8;0;5648325.166769411;637393.2737785309
6276;;SAT;BHD8;0;5648178.8491839925;637127.6858355514
6277;;SAT;BHD8;0;5648275.603147725;637158.7741935542
6278;;SAT;BHD8;0;5647630.644115124;637148.0629778253
6279;;SAT;BHD8;0;5649514.279695503;637426.3908549887
6280;;SAT;BHD8;0;5648468.278695509;637141.5381608035
6281;;SAT;BHD8;0;5649560.319624147;637435.0516771403
6282;;SAT;BHD8;0;5649554.84381827;637495.7537226907
6283;;SAT;BHD8;0;5649659.8575763535;637435.0748017834
6284;;SAT;BHD8;0;5648447.63176351;637059.8967938593
6285;;SAT;BHD8;0;5649539.038072303;637434.1347498493
6286;;SAT;BHD8;0;5649528.13262103;637488.9350296569
6287;;SAT;BHD8;0;5649526.030391118;637504.4326565351
6288;;SAT;BHD8;0;5649531.442944473;637445.1466696812
6289;;SAT;BHD8;0;5647708.888344428;637212.3404701855
6290;;SAT;BHD8;0;5649123.014775935;637420.4948171577
6291;;SAT;BHD8;0;5649899.525397051;637449.6356142767
6292;;SAT;BHD8;0;5649954.519947982;637493.1075642874
6293;;SAT;BHD8;0;5649328.511707765;637469.0166411106
6294;;SAT;BHD8;0;5649179.417039074;637399.3941601126
6295;;SAT;THD1G;0;5650013.6969259;637472.9799502867
6296;;SAT;BHD8;0;5649522.892561005;637346.9939220505
6297;;SAT;BHD8;0;5647947.555517018;637150.3419186143
6298;;SAT;BHD8;0;5647993.267986507;637145.2220776364
6299;;SAT;BHD8;0;5649394.638557324;637419.4223411075
6300;;SAT;BHD8;0;5649404.632156265;637418.4334047544
6301;;SAT;BHD8;0;5649227.590553182;637392.8279543002
6302;;SAT;BHD8;0;5650115.04321351;637529.7623449473
6303;;SAT;BHD8;0;5647673.358170251;637212.238312564
6304;;SAT;BHD8;0;5648425.954378944;637166.6532221885
6305;;SAT;BHD8;0;5647567.650862757;637158.1031377405
6306;;SAT;BHD8;0;5648468.798629737;637228.0030624754
6307;;SAT;BHD8;0;5648389.429396617;637156.5780053267
6308;;SAT;BHD8;0;5649612.01668452;637390.5036870607
6309;;SAT;BHD8;0;5648677.361241267;637270.9795380831
6310;;SAT;BHD8;0;5650023.334343249;637513.0756402074
6311;;SAT;BHD8;0;5649706.444703109;637442.7477994732
6312;;SAT;BHD8;0;5649716.4929561075;637407.7555605072
6313;;SAT;BHD8;0;5649714.882458064;637411.9401355761
6314;;SAT;BHD8;0;5648688.585186215;637274.2865641784
6315;;SAT;BHD8;0;5649469.171695785;637405.6239109222
6316;;SAT;BHD8;0;5649847.80914112;637428.9947567808
6317;;SAT;BHD8;0;5649866.89989976;637480.8307050917
6318;;SAT;BHD8;0;5649259.2425455125;637393.761394971
6319;;SAT;BHD8;0;5649315.217141133;637414.5899001877
6320;;SAT;BHD8;0;5648982.3741549235;637352.1014532343
6321;;SAT;BHD8;0;5648219.099352349;637215.854827603
6322;;SAT;BHD8;0;5648111.842907798;637131.9034979974
6323;;SAT;BHD8;0;5648699.822863133;637277.6082496941
6324;;SAT;BHD8;0;5648151.59695789;637166.1921590951
6325;;SAT;BHD8;0;5648336.612350738;637161.3970312286
6326;;SAT;BHD8;0;5647672.094047013;637142.7542436705
6327;;SAT;BHD8;0;5649971.942748444;637517.9428474321
6328;;SAT;BHD8;0;5649957.907961429;637447.9016546526
6329;;SAT;THD1G;0;5650034.86770724;637476.7152168881
6330;;SAT;BHD8;0;5648146.080929282;637129.1110439523
6331;;SAT;BHD8;0;5650044.378509526;637519.642880769
6332;;SAT;BHD8;0;5648395.393271027;637084.5720420388
6333;;SAT;BHD8;0;5649354.98382473;637481.4847513093
6334;;SAT;BHD8;0;5647507.814280726;637161.2057030667
6335;;SAT;BHD8;0;5649815.733527376;637480.0475978787
6336;;SAT;BHD8;0;5649847.45246528;637470.0785741998
6337;;SAT;BHD8;0;5650068.327395737;637524.92041336
6338;;SAT;BHD8;0;5648371.468451708;637144.4757467111
6339;;SAT;THD1G;0;5649731.980048668;637411.2523894132
6340;;SAT;BHD8;0;5648371.575086988;637076.4653631088
6341;;SAT;THD1G;0;5650071.652312217;637481.1298740599
6342;;SAT;BHD8;0;5648889.684845082;637325.4449188157
6343;;SAT;BHD8;0;5648027.631534942;637139.6126423669
6344;;SAT;BHD8;0;5649561.382874573;639016.6458794259
6345;;SAT;BHD8;0;5649507.01852839;638959.0358023557
6346;;SAT;BHD8;0;5649478.633882472;638957.8127312105
6347;;SAT;BHD8;0;5649490.67495944;639007.9314669551
6348;;SAT;BHD8;0;5649407.672910633;638954.748006209
6349;;SAT;BHD8;0;5649332.722875953;638781.4550228118
6350;;SAT;BHD8;0;5649437.463689872;638956.033892441
6351;;SAT;BHD8;0;5649421.120265725;639004.929176992
6352;;SAT;BHD8;0;5649380.695425835;638953.5736335204
6353;;SAT;BHD8;0;5649457.338475469;638956.8916463896
6354;;SAT;BHD8;0;5651912.198683048;637309.3873357596
6355;;SAT;BHD8;0;5651888.352609468;637236.0717788516
6356;;SAT;BHD8;0;5652010.320727574;637605.6274319198
6357;;SAT;BHD8;0;5652095.9257160835;637796.4209551133
6358;;SAT;THD1G;0;5647321.119797488;636645.9670054477
6359;;SAT;BHD8;0;5647306.3137378385;636659.507785012
6360;;SAT;THD1G;0;5647353.620884603;636617.6093410593
6361;;SAT;BHD8;0;5647347.4862819575;636693.8541324296
6362;;SAT;THD1G;0;5647338.752156016;636632.5515670151
6363;;SAT;BHD8;0;5647359.753033835;636673.1235700066
6364;;SAT;BHD8;0;5647292.775965817;636742.5153623498
6365;;SAT;BHD8;0;5647267.867034824;636759.862705879
6366;;SAT;BHD8;0;5651105.44654123;637810.494156854
6367;;SAT;BHD8;0;5650965.446496887;637956.1328791694
6368;;SAT;BHD8;0;5651089.837982993;637842.4207718519
6369;;SAT;BHD8;0;5650954.66282025;638008.1092182267
6370;;SAT;BHD8;0;5650959.494631623;638060.7517317804
6371;;SAT;BHD8;0;5650964.2988097025;638048.2097709916
6372;;SAT;BHD8;0;5650942.830349424;638084.1313911497
6373;;SAT;BHD8;0;5650950.110452157;638080.198650519
6374;;SAT;BHD8;0;5650998.5413804175;638012.8278246672
6375;;SAT;BHD8;0;5651082.113955428;637791.0678905261
6376;;SAT;BHD8;0;5650915.792287017;638051.7841989846
6377;;SAT;BHD8;0;5650956.096552955;638073.370549435
6378;;SAT;BHD8;0;5650963.793270391;637994.3265369172
6379;;SAT;BHD8;0;5651073.047067395;637803.4348672619
6380;;SAT;BHD8;0;5651010.879202493;637990.6885912311
6381;;SAT;BHD8;0;5650808.949576635;635456.2735612254
6382;;SAT;THD1G;0;5650816.433642928;635381.476815481
6383;;SAT;BHD8;0;5650781.224200716;635340.2790996114
6384;;SAT;THD1G;0;5650808.523738137;635366.9531846971
6385;;SAT;BHD8;0;5650811.223212978;635436.5244815409
6386;;SAT;BHD8;0;5650765.988502222;635462.9307554523
6387;;SAT;BHD8;0;5650762.386885275;635513.8068069218
6388;;SAT;BHD8;0;5650804.576925054;635491.5229838925
6389;;SAT;BHD8;0;5650803.787459455;635509.9045771196
6390;;SAT;BHD8;0;5650803.818048808;635344.0864912417
6391;;SAT;BHD8;0;5650772.713022113;635439.1360437628
6392;;SAT;THD1G;0;5650816.354509295;635350.2872553592
6393;;SAT;THD1G;0;5650772.22404535;635351.232104243
6394;;SAT;BHD8;0;5647910.588643728;637446.3065922543
6395;;SAT;BHD8;0;5647860.474727402;637224.5301950946
6396;;SAT;BHD8;0;5647862.459299413;637244.4471648154
6397;;SAT;BHD8;0;5647862.322109642;637576.0010496071
6398;;SAT;BHD8;0;5647873.869321211;637604.8249811538
6399;;SAT;BHD8;0;5647859.929326792;637269.8515281038
6400;;SAT;BHD8;0;5647925.00190457;637573.0273595575
6401;;SAT;BHD8;0;5647910.8992363475;637471.8230282904
6402;;SAT;BHD8;0;5653047.163881085;638394.5341620671
6403;;SAT;BHD8;0;5653027.373347694;638490.0886838846
6404;;SAT;BHD8;0;5652978.659839349;638465.3112542031
6405;;SAT;BHD8;0;5652982.488919888;638442.7885582423
6406;;SAT;BHD8;0;5652963.6258741785;638549.7230635565
6407;;SAT;BHD8;0;5653000.27650982;638524.3622657912
